Series Name,Series Code,Country Name,Country Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Access to electricity (% of population),EG.ELC.ACCS.ZS,Romania,ROU,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.1,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Russian Federation,RUS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,95.5,100,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Rwanda,RWA,5.64424753189087,6.76723527908325,7.87146902084351,8.95247840881348,4.8,11.0483541488647,12.0837125778198,6,14.1871919631958,9.7,10.8,17.5,15.2,19.8,22.8,29.37,34.1,34.7165718078613,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Samoa,WSM,88.6949462890625,89.5121841430664,90.3106689453125,91.0859298706055,91.8361663818359,96.3717297274598,93.2999114990234,98.1,97.9,96.6939163208008,96.6685746994848,97.2821197509766,98.2039489746094,97.9,99.678092956543,99.9475860595703,96.8,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,San Marino,SMR,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Sao Tome and Principe,STP,52.2065086364746,53.1661796569824,54.1070976257324,55.0247917175293,55.9174690246582,56.7940368652344,57.6660804748535,58.5451812744141,56.9,60.3709030151367,61.340690612793,57.9,63.4247245788574,68.6,66.1664047241211,68.0739822387695,69.7493286132813,71,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Saudi Arabia,SAU,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.9,99.93,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Senegal,SEN,38.8632926940918,36.8,42.0814323425293,36.8,47.1,49.9,48.2755088806152,49.8133850097656,53.5,56.5,56.5,56.5,57,61,60.5,64.5,61.7,66.9594497680664,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Serbia,SRB,..,100,100,100,99.6907216494845,100,100,100,100,99.7183979974969,100,100,100,99.6607979324826,99.9,100,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Seychelles,SYC,94.4061737060547,96.1,95.0976028442383,95.4107208251953,95.6988220214844,99,96.2382736206055,96.5128021240234,96.8059692382813,97,98.3265151977539,98.6097640991211,98,100,100,100,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Sierra Leone,SLE,..,..,..,16.8,11.3324855164618,12.3327302932739,13.0300855636597,12.1,14.4575595855713,11.4621730735475,14.2,16.8510284423828,13.5,18.6657829284668,19.6571273803711,20.3,23.4,26.1,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Singapore,SGP,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Sint Maarten (Dutch part),SXM,100,100,100,100,100,100,99.9929428100586,99.9594268798828,99.8871002197266,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Slovak Republic,SVK,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Slovenia,SVN,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Solomon Islands,SLB,7.65327215194702,10.6215658187866,13.5711050033569,16.4974212646484,19.3987197875977,14.4,12.9,28.0522975921631,21.2,33.8952598571777,38.10498046875,42.2537536621094,44.7,50.1171798706055,55.1,58.6782760620117,62.9,66.6660995483398,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Somalia,SOM,..,7.4,9.92323112487793,11.5299854278564,13.1117210388184,15.2337858220211,16.2384510040283,17.8066120147705,19.3934173583984,21.0104503631592,22.6692962646484,24.3781261444092,26.1314506530762,27.920373916626,29.7359943389893,31.5694141387939,33.411735534668,35.2555351257324,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,South Africa,ZAF,70.2,77.1,78.8,80.9,80.9,80.7,82,81.9,82.7,82.9,84.7,85.3,85.4,86,85.5,84.2,84.4,91.2298736572266,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,South Sudan,SSD,..,..,..,..,..,..,..,..,3,1.5,5.44520282745361,8.76476860046387,11.8438625335693,14.9697742462158,18.3952312469482,21.8724517822266,25.1174411773682,28.2018566131592,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Spain,ESP,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Sri Lanka,LKA,63.6,80.7,74.2907028198242,75.8948135375977,77.4739074707031,79.0368957519531,80,82.1608810424805,83.7450485229492,85.3,87.76,87,90.2,92.2588043212891,94.0753021240234,97.5,97.5,99.5834045410156,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,St. Kitts and Nevis,KNA,93.53,95.3539962768555,95.6927719116211,96.0083160400391,96.2988510131836,96.5732727050781,96.8431625366211,97.1201248168945,97.4157257080078,99.7138519287109,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,St. Lucia,LCA,89.9,90.3943557739258,90.9106369018555,91.403694152832,91.8717346191406,92.3236694335938,92.7710723876953,93.2255401611328,93.6986465454102,94.2,94.8347015380859,95.3434225844005,95.9818954467773,96.6571197509766,97.3590469360352,98.0787658691406,98.8073883056641,99.5374984741211,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,64.35,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,St. Vincent and the Grenadines,VCT,82.41,82.5269546508789,83.8307037353516,85.1112289428711,86.3667373657227,87.6061401367188,88.79,90.0829467773438,91.3435287475586,92.6343307495117,93.9669494628906,95.3495483398438,96.7766494750977,98.2393417358398,99.7287368774414,99.8221435546875,99.9830474853516,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Sudan,SDN,33.336296081543,34.1913795471191,35.0277137756348,35.8408203125,36.6289100646973,37.4008903503418,38.1683464050293,38.9428634643555,29,40.5594100952148,41.4246101379395,42.3397903442383,43.2994728088379,44.9,49.3679237365723,53.0481376647949,56.5,59.7835350036621,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Suriname,SUR,95.4837188720703,95.3999633789063,95.2974472045898,95.1717147827148,95.0209579467773,91.0198398886182,94.6827087402344,94.5183868408203,94.3727035522461,91.1975158633725,94.1836013793945,94.1599426269531,94.180778503418,94.2372131347656,95.0951919555664,96.0661697387695,96.8049240112305,97.4,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Sweden,SWE,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Switzerland,CHE,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Syrian Arab Republic,SYR,..,86.6,92.7364196777344,92.4484024047852,92.135368347168,99.5057574004942,91.4725570678711,91.1459503173828,90.8379898071289,92.7,91.7890167236328,91.1323776245117,90.2352676391602,89.8910903930664,89.8119430541992,89.7505950927734,89.6981430053711,86,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Tajikistan,TJK,98.6737518310547,99,100,98.6891174316406,99.3,98.5897445678711,98.5274810791016,98.472282409668,99,98.4293899536133,98.4648666381836,99.1,98.680290222168,98.8458480834961,98,99.248161315918,99.3,99.3,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Tanzania,TZA,10.3509740829468,11.0999021530151,11.1,11.4,13.218957901001,13.8847808837891,14.5460796356201,11.5,11.2,14.8,14.2,15.3,16.4,23.5,26.5272750854492,32.8,32.7328720092773,35.5589790344238,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Thailand,THA,89.4268493652344,90.2867889404297,91.1279678344727,91.9459228515625,92.7388687133789,99.146201481454,94.2880020141602,95.0673675537109,98.96,99.7,99.4623031616211,99.1086235489221,99.4548645019531,99.7672882080078,99.6,100,99.9,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Timor-Leste,TLS,25.6,24.1006832122803,27.7,30.4436798095703,33.5785484313965,36.6973075866699,36.6,42.9328346252441,46.0727729797363,38,52.4549179077148,55.7168769836426,59.0233345031738,62.3653907775879,67.2815339423354,76.5,80.0036468505859,85.5918350219727,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Togo,TGO,19.7103958129883,21.4911155700684,23.253080368042,24.9918231964111,26.7055473327637,27.9,30.0962543487549,31.7964057922363,33.5151977539063,30.7917436845348,39.7,39.1056671142578,40.9851837158203,45.7,45.137393951416,47.4150352478027,48,51.3452835083008,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Tonga,TON,86.178596496582,86.892204284668,87.5870666503906,88.2587051391602,88.9053192138672,92.3,90.1618118286133,90.7948532104492,91.4465408325195,92.1284561157227,92.175456108246,92.8,94.4441070556641,95.2979125976563,96.1784133911133,97.02,97.9839172363281,98.8926010131836,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Trinidad and Tobago,TTO,96.549674987793,96.8345718383789,97.1007080078125,97.343620300293,97.5615234375,100,100,100,99,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Tunisia,TUN,97.3,97.8,98.4,99,99.3,99.4,99.4,99.4,99.5,99.5,99.5,99.5,99.7,99.8,99.9,100,100,99.8,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Turkey,TUR,..,..,..,..,..,..,..,..,..,100,99.9562454223633,99.9912490844727,100,100,100,100,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Turkmenistan,TKM,99.5922241210938,99.6550445556641,99.699104309082,99.7199478149414,99.7157669067383,99.8413328044427,99.6706695556641,99.6529159545898,99.65380859375,100,99.9120941162109,99.982421875,100,100,100,100,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Turks and Caicos Islands,TCA,94.8035202026367,95.1662521362305,95.5102310180664,95.8309860229492,96.1267242431641,96.4063491821289,96.6814498901367,96.9636154174805,100,100,100,93.1,100,100,100,100,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Tuvalu,TUV,..,94.6297831632653,95.1366424560547,95.4280624389648,95.694465637207,95.9447631835938,96.7,96.4433670043945,96.7148361206055,97.0165405273438,97.3600540161133,97.671777399205,98.1915435791016,98.6651382446289,99.1654205322266,99.6835098266602,99.8687133789063,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Uganda,UGA,8.6,7.8,10.5481252670288,11.4442005157471,8.9,9,14.0206317901611,14.8781156539917,10,12.1,14.6,18.6069164276123,13.9,20.4,18.5,26.7,31.8233737945557,42.65,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Ukraine,UKR,..,..,..,..,99.885561701316,100,99.8,100,100,100,100,99.8674911660777,100,100,100,100,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,United Arab Emirates,ARE,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,United Kingdom,GBR,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,United States,USA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Uruguay,URY,98.5716094970703,98.6551284790039,98.7198944091797,98.7614364624023,98.777961730957,98.505426,98.692636,98.784355,98.7988204956055,99.1317672729492,99.17,100,99.611808,99.657085,99.70948,99.7,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Uzbekistan,UZB,99.6661911010742,99.7,99.7707061767578,99.7903671264648,99.7850036621094,99.490096097274,99.737548828125,99.7186126708984,99.7183227539063,99.7482604980469,99.8200149536133,99.9174194335938,99.9741821289063,99.9963607788086,100,100,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Vanuatu,VUT,24.0618858337402,25.8798389434814,27.6790370941162,29.4550132751465,31.2059707641602,26.44,33.6246200607903,36.4085235595703,33.2911151921981,44.1,41.7788734436035,43.656925201416,31.7,49.0694923400879,52.3857498168945,57.82,62.8,61.8647689819336,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,"Venezuela, RB",VEN,99.9,99.8,95.7,99.1,98.8899459838867,99.3,98.8121337890625,98.7780227661133,98.7625579833984,98.8640060424805,98.84,99.326545715332,99.2345809936523,100,100,99.4,99.2,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Vietnam,VNM,88.0964813232422,89.1,89.8663635253906,90.7186965942383,96.1,96,93.1639251708984,93.9776763916016,96.1,98.4529724121094,99,99.033805847168,99.0009918212891,99.2,99.7993927001953,99.2,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Virgin Islands (U.S.),VIR,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,West Bank and Gaza,PSE,99.114990234375,99.1832962036133,99.1,99.2591781616211,99.2604904174805,99.7,99.2263793945313,99.2141189575195,99.2204971313477,99.9,99.7,99.9630355834961,99.7713394165039,99.9,99.9,99.9903335571289,99.7,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,"Yemen, Rep.",YEM,51.2371711730957,52.4788856506348,53.7018432617188,49.59,56.076301574707,55.8003346346905,58.3889961242676,59.5501403808594,60.7299308776855,73.7488708496094,73.4331359863281,72.9518814086914,75.6,66.1,71.1798858642578,70.8562850952148,79.2,62,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Zambia,ZMB,19.9638824462891,17.4,18.5,20.3,22.6138439178467,23.2251625061035,18.5,24.4458103179932,25.0783061981201,22,26.4455680847168,27.2000885009766,28.014928817749,27.9,31.1,35.3073387145996,40.3,39.8126220703125,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Zimbabwe,ZWE,34.2630844116211,34.2,34.973258972168,35.2957496643066,35.5932197570801,37.2,36.1514167785645,36.4353141784668,43.3690818728747,39.7790603637695,36.9,44,38.3388252258301,32.3,33.7,39.9239921569824,40.482048034668,41.0415840148926,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Arab World,ARB,80.0230468842826,77.99911115703,79.3063105601193,79.5371839854357,80.5747275507832,84.6212058977181,82.9268784401299,83.6449921024328,84.270921268469,86.9599909576562,87.1994742750379,87.512260241612,88.1298813326297,87.2753225116713,88.7200973716188,89.3086016965609,90.2836375587196,89.286856223316,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Caribbean small states,CSS,89.2990387359856,89.1369153088505,89.334445274074,89.846481100222,90.3608619623872,90.7892063380096,91.7791838727945,92.9375058048507,92.2261900316799,93.3306069484817,93.3388637606821,94.4314522417471,94.9767696959731,94.9603432751389,95.7441486304802,97.1016754869755,97.7674178119389,98.4016022669347,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Central Europe and the Baltics,CEB,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.8278347045649,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Early-demographic dividend,EAR,64.811096888487,68.183485467767,69.3168830761616,70.1066122375161,70.899477012403,72.6493500451663,75.3581965321713,75.280721522794,77.2226883738085,78.6599020198539,75.2482057107085,81.3800183110768,81.8950315049895,82.9703570755936,85.7464262347638,87.2751264812586,89.6168259263493,90.7246521624271,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,East Asia & Pacific,EAS,93.7764744353614,93.11459474421,93.3212729262126,94.1753462259794,93.8845437726391,94.8465999950046,94.8800121953428,95.2818966781933,95.1076769499217,95.5778609987419,96.1373859352627,96.4351017829305,96.5943081343885,96.7348736345443,97.1287488927404,97.2621205109475,97.8571233091855,97.9864336581834,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,East Asia & Pacific (excluding high income),EAP,93.024585494952,92.3079802068591,92.5423369537822,93.499294263249,93.1783218011542,94.253488871766,94.2926949050365,94.7415225018369,94.5638842282209,95.0879735605267,95.7112301909444,96.0433655939683,96.2217199551869,96.3790993183485,96.817135471577,96.9662395813656,97.6266800146537,97.7707941758023,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,93.024585494952,92.3079802068591,92.5423369537822,93.499294263249,93.1783833012255,94.2535321146051,94.2927655694452,94.7415817516967,95.4328670506129,95.9178376378834,96.5187335293054,96.8242952858961,96.9737182185942,97.1015225594535,97.5132532353329,97.6322063723909,98.2688137667472,98.3832071206151,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Euro area,EMU,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Europe & Central Asia,ECS,99.9378446948885,99.9441936048585,99.9558852935525,99.9444756744467,99.9376715739477,99.9450585629029,99.9374217403367,99.9478468774466,99.9648519613146,99.954997726582,99.9636423794535,99.9759149949187,99.9795926281087,99.9831666078807,99.2628139698716,99.9728561915189,99.9928102936989,99.9930584895805,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Europe & Central Asia (excluding high income),ECA,..,99.8331484852008,99.8676746994315,99.8329493750413,99.8322282132383,99.8523328151004,99.8314307041792,99.8593200912685,99.9051932831584,99.8937902680469,99.9145079571956,99.9437321533261,99.9524168795356,99.9608219220685,98.2877337177718,99.9822107962946,99.9833681776927,99.9839707519244,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,99.848851547159,99.8674292394463,99.8948211392495,99.8671659761734,99.8619798251622,99.8783316307375,99.8609655819457,99.8838189669401,99.9216245955642,99.9089834720032,99.926656910407,99.9516226740439,99.9590410777443,99.9662358090733,98.5224669626424,99.9456345744642,99.9856132858655,99.9861198280494,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,European Union,EUU,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.9601963439496,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Fragile and conflict affected situations,FCS,35.3533636857532,38.4234673726884,40.635295167256,40.1300813102634,39.6197223231106,43.6031458371127,44.8746876685338,45.2801082701675,44.5529868012345,45.2296650431797,48.0062691550944,49.2082137397899,50.2207409812904,50.5734698307244,50.7484252072397,54.1481756750881,54.8119724183442,55.0409135372226,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Heavily indebted poor countries (HIPC),HPC,22.2666976171029,22.4627173738564,23.5721763984399,24.2815219447284,22.3203755951727,25.8302172624152,34.363457740329,27.9609358847373,28.0776196094542,29.622917628681,28.9427419662694,32.8231107872535,33.3410458571389,35.0986853248619,35.4803572599049,40.9579894941082,42.1843933859748,44.6037225773497,..,..
